pipeline	percId	majorRef	minorReft	noMajorRef	noMinorRef	noBinMajorRef	noBinMinorRef	noBinJunk	noBinRand	time	memory	mappedRef	acutalRef	mismatches	indels	length	alnLength	ins	del	Duplicated
longshotMajorRef	2.00	KX828216-ORF2	EU450613-ORF2	22971.00	5664.00	NA	NA	NA	NA	22.12	88120.00	1.00	KX828216-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMajorRef	2.00	KX828216-ORF2	EU450613-ORF2	22971.00	5664.00	NA	NA	NA	NA	22.12	88120.00	2.00	KX828216-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMinorRef	2.00	KX828216-ORF2	EU450613-ORF2	22971.00	5664.00	NA	NA	NA	NA	27.95	88088.00	1.00	EU450613-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	2.00	KX828216-ORF2	EU450613-ORF2	22971.00	5664.00	NA	NA	NA	NA	27.95	88088.00	2.00	EU450613-ORF2	6.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	2.00	KX828216-ORF2	EU450613-ORF2	22971.00	5664.00	NA	NA	NA	NA	27.51	86708.00	1.00	KX828216-ORF2	4.00	1.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	2.00	KX828216-ORF2	EU450613-ORF2	22971.00	5664.00	NA	NA	NA	NA	27.51	86708.00	2.00	KX828216-ORF2	0.00	1.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.00	KX828216-ORF2	EU450613-ORF2	22971.00	5664.00	NA	NA	NA	NA	130.97	114484.00	1.00	KX828216-ORF2	31.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.00	KX828216-ORF2	EU450613-ORF2	22971.00	5664.00	NA	NA	NA	NA	130.97	114484.00	2.00	KX828216-ORF2	31.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	2.00	KX828216-ORF2	HQ202949-ORF2	23521.00	5790.00	NA	NA	NA	NA	16.12	88860.00	1.00	KX828216-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMajorRef	2.00	KX828216-ORF2	HQ202949-ORF2	23521.00	5790.00	NA	NA	NA	NA	16.12	88860.00	2.00	KX828216-ORF2	3.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMinorRef	2.00	KX828216-ORF2	HQ202949-ORF2	23521.00	5790.00	NA	NA	NA	NA	24.59	86028.00	1.00	HQ202949-ORF2	5.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMinorRef	2.00	KX828216-ORF2	HQ202949-ORF2	23521.00	5790.00	NA	NA	NA	NA	24.59	86028.00	2.00	HQ202949-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotConsensus	2.00	KX828216-ORF2	HQ202949-ORF2	23521.00	5790.00	NA	NA	NA	NA	15.22	88880.00	1.00	KX828216-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotConsensus	2.00	KX828216-ORF2	HQ202949-ORF2	23521.00	5790.00	NA	NA	NA	NA	15.22	88880.00	2.00	KX828216-ORF2	3.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotDistRef	2.00	KX828216-ORF2	HQ202949-ORF2	23521.00	5790.00	NA	NA	NA	NA	133.97	117404.00	1.00	KX828216-ORF2	38.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.00	KX828216-ORF2	HQ202949-ORF2	23521.00	5790.00	NA	NA	NA	NA	133.97	117404.00	2.00	KX828216-ORF2	38.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	2.10	KX828216-ORF2	JF683403-ORF2	23059.00	5803.00	NA	NA	NA	NA	17.36	93156.00	1.00	KX828216-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMajorRef	2.10	KX828216-ORF2	JF683403-ORF2	23059.00	5803.00	NA	NA	NA	NA	17.36	93156.00	2.00	KX828216-ORF2	7.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMinorRef	2.10	KX828216-ORF2	JF683403-ORF2	23059.00	5803.00	NA	NA	NA	NA	27.02	88732.00	1.00	JF683403-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	2.10	KX828216-ORF2	JF683403-ORF2	23059.00	5803.00	NA	NA	NA	NA	27.02	88732.00	2.00	KX828216-ORF2	6.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotConsensus	2.10	KX828216-ORF2	JF683403-ORF2	23059.00	5803.00	NA	NA	NA	NA	20.13	91880.00	1.00	JF683403-ORF2	7.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotConsensus	2.10	KX828216-ORF2	JF683403-ORF2	23059.00	5803.00	NA	NA	NA	NA	20.13	91880.00	2.00	KX828216-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.10	KX828216-ORF2	JF683403-ORF2	23059.00	5803.00	NA	NA	NA	NA	128.08	114700.00	1.00	KX828216-ORF2	32.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.10	KX828216-ORF2	JF683403-ORF2	23059.00	5803.00	NA	NA	NA	NA	128.08	114700.00	2.00	KX828216-ORF2	32.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	2.00	KX828216-ORF2	KT868437-ORF2	22476.00	5600.00	NA	NA	NA	NA	18.71	83920.00	1.00	KX828216-ORF2	3.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	2.00	KX828216-ORF2	KT868437-ORF2	22476.00	5600.00	NA	NA	NA	NA	18.71	83920.00	2.00	KX828216-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	2.00	KX828216-ORF2	KT868437-ORF2	22476.00	5600.00	NA	NA	NA	NA	23.34	84836.00	1.00	KT868437-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	2.00	KX828216-ORF2	KT868437-ORF2	22476.00	5600.00	NA	NA	NA	NA	23.34	84836.00	2.00	KT868437-ORF2	3.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	2.00	KX828216-ORF2	KT868437-ORF2	22476.00	5600.00	NA	NA	NA	NA	26.76	87024.00	1.00	KX828216-ORF2	4.00	3.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	2.00	KX828216-ORF2	KT868437-ORF2	22476.00	5600.00	NA	NA	NA	NA	26.76	87024.00	2.00	KX828216-ORF2	0.00	3.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.00	KX828216-ORF2	KT868437-ORF2	22476.00	5600.00	NA	NA	NA	NA	129.92	115272.00	1.00	KX828216-ORF2	34.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.00	KX828216-ORF2	KT868437-ORF2	22476.00	5600.00	NA	NA	NA	NA	129.92	115272.00	2.00	KX828216-ORF2	34.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	1.40	KX828216-ORF2	LC278346-ORF2	23181.00	5769.00	NA	NA	NA	NA	20.71	95156.00	1.00	KX828216-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMajorRef	1.40	KX828216-ORF2	LC278346-ORF2	23181.00	5769.00	NA	NA	NA	NA	20.71	95156.00	2.00	KX828216-ORF2	2.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMinorRef	1.40	KX828216-ORF2	LC278346-ORF2	23181.00	5769.00	NA	NA	NA	NA	21.40	86680.00	1.00	LC278346-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	1.40	KX828216-ORF2	LC278346-ORF2	23181.00	5769.00	NA	NA	NA	NA	21.40	86680.00	2.00	LC278346-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	1.40	KX828216-ORF2	LC278346-ORF2	23181.00	5769.00	NA	NA	NA	NA	20.95	90232.00	1.00	KX828216-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotConsensus	1.40	KX828216-ORF2	LC278346-ORF2	23181.00	5769.00	NA	NA	NA	NA	20.95	90232.00	2.00	KX828216-ORF2	2.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotDistRef	1.40	KX828216-ORF2	LC278346-ORF2	23181.00	5769.00	NA	NA	NA	NA	126.73	115392.00	1.00	KX828216-ORF2	35.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	1.40	KX828216-ORF2	LC278346-ORF2	23181.00	5769.00	NA	NA	NA	NA	126.73	115392.00	2.00	KX828216-ORF2	35.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	1.30	KX828216-ORF2	LC310740-ORF2	23465.00	5924.00	NA	NA	NA	NA	16.53	90660.00	1.00	KX828216-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	1.30	KX828216-ORF2	LC310740-ORF2	23465.00	5924.00	NA	NA	NA	NA	16.53	90660.00	2.00	KX828216-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	1.30	KX828216-ORF2	LC310740-ORF2	23465.00	5924.00	NA	NA	NA	NA	16.21	94376.00	1.00	LC310740-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	1.30	KX828216-ORF2	LC310740-ORF2	23465.00	5924.00	NA	NA	NA	NA	16.21	94376.00	2.00	LC310740-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	1.30	KX828216-ORF2	LC310740-ORF2	23465.00	5924.00	NA	NA	NA	NA	17.25	91904.00	1.00	KX828216-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotConsensus	1.30	KX828216-ORF2	LC310740-ORF2	23465.00	5924.00	NA	NA	NA	NA	17.25	91904.00	2.00	LC310740-ORF2	3.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	1.30	KX828216-ORF2	LC310740-ORF2	23465.00	5924.00	NA	NA	NA	NA	133.01	120588.00	1.00	KX828216-ORF2	33.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	1.30	KX828216-ORF2	LC310740-ORF2	23465.00	5924.00	NA	NA	NA	NA	133.01	120588.00	2.00	KX828216-ORF2	33.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	1.10	KY656019-ORF2	KC514991-ORF2	23439.00	5780.00	NA	NA	NA	NA	18.99	88764.00	1.00	KY656019-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	1.10	KY656019-ORF2	KC514991-ORF2	23439.00	5780.00	NA	NA	NA	NA	19.52	88624.00	1.00	KC514991-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMinorRef	1.10	KY656019-ORF2	KC514991-ORF2	23439.00	5780.00	NA	NA	NA	NA	19.52	88624.00	2.00	KC514991-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotConsensus	1.10	KY656019-ORF2	KC514991-ORF2	23439.00	5780.00	NA	NA	NA	NA	17.23	89020.00	1.00	KY656019-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	1.10	KY656019-ORF2	KC514991-ORF2	23439.00	5780.00	NA	NA	NA	NA	89.49	104100.00	1.00	KY656019-ORF2	24.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotDistRef	1.10	KY656019-ORF2	KC514991-ORF2	23439.00	5780.00	NA	NA	NA	NA	89.49	104100.00	2.00	KY656019-ORF2	22.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMajorRef	2.10	KY656098-ORF2	KX169308-ORF2	23349.00	5836.00	NA	NA	NA	NA	26.26	89920.00	1.00	KY656098-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMajorRef	2.10	KY656098-ORF2	KX169308-ORF2	23349.00	5836.00	NA	NA	NA	NA	26.26	89920.00	2.00	KY656098-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMinorRef	2.10	KY656098-ORF2	KX169308-ORF2	23349.00	5836.00	NA	NA	NA	NA	29.17	90944.00	1.00	KX169308-ORF2	3.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMinorRef	2.10	KY656098-ORF2	KX169308-ORF2	23349.00	5836.00	NA	NA	NA	NA	29.17	90944.00	2.00	KX169308-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotConsensus	2.10	KY656098-ORF2	KX169308-ORF2	23349.00	5836.00	NA	NA	NA	NA	22.91	91988.00	1.00	KY656098-ORF2	3.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	2.10	KY656098-ORF2	KX169308-ORF2	23349.00	5836.00	NA	NA	NA	NA	22.91	91988.00	2.00	KY656098-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.10	KY656098-ORF2	KX169308-ORF2	23349.00	5836.00	NA	NA	NA	NA	77.90	94416.00	1.00	KX169308-ORF2	23.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.10	KY656098-ORF2	KX169308-ORF2	23349.00	5836.00	NA	NA	NA	NA	77.90	94416.00	2.00	KY656098-ORF2	23.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMajorRef	1.40	KY656098-ORF2	KX641126-ORF2	23506.00	5848.00	NA	NA	NA	NA	14.78	87832.00	1.00	KY656098-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMajorRef	1.40	KY656098-ORF2	KX641126-ORF2	23506.00	5848.00	NA	NA	NA	NA	14.78	87832.00	2.00	KY656098-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMinorRef	1.40	KY656098-ORF2	KX641126-ORF2	23506.00	5848.00	NA	NA	NA	NA	14.94	89500.00	1.00	KX641126-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMinorRef	1.40	KY656098-ORF2	KX641126-ORF2	23506.00	5848.00	NA	NA	NA	NA	14.94	89500.00	2.00	KX641126-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotConsensus	1.40	KY656098-ORF2	KX641126-ORF2	23506.00	5848.00	NA	NA	NA	NA	7.23	88656.00	1.00	KY656098-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	1.40	KY656098-ORF2	KX641126-ORF2	23506.00	5848.00	NA	NA	NA	NA	87.30	105384.00	1.00	KX641126-ORF2	26.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	1.40	KY656098-ORF2	KX641126-ORF2	23506.00	5848.00	NA	NA	NA	NA	87.30	105384.00	2.00	KY656098-ORF2	27.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMajorRef	1.40	KY656102-ORF2	KP231128-ORF2	22916.00	5775.00	NA	NA	NA	NA	17.54	87252.00	1.00	KY656102-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	1.40	KY656102-ORF2	KP231128-ORF2	22916.00	5775.00	NA	NA	NA	NA	17.54	87252.00	2.00	KY656102-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	1.40	KY656102-ORF2	KP231128-ORF2	22916.00	5775.00	NA	NA	NA	NA	21.21	85824.00	1.00	KP231128-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	1.40	KY656102-ORF2	KP231128-ORF2	22916.00	5775.00	NA	NA	NA	NA	21.21	85824.00	2.00	KP231128-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	1.40	KY656102-ORF2	KP231128-ORF2	22916.00	5775.00	NA	NA	NA	NA	25.19	86080.00	1.00	KY656102-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	1.40	KY656102-ORF2	KP231128-ORF2	22916.00	5775.00	NA	NA	NA	NA	25.19	86080.00	2.00	KY656102-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	1.40	KY656102-ORF2	KP231128-ORF2	22916.00	5775.00	NA	NA	NA	NA	77.31	92744.00	1.00	KY656102-ORF2	22.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	1.40	KY656102-ORF2	KP231128-ORF2	22916.00	5775.00	NA	NA	NA	NA	77.31	92744.00	2.00	KY656102-ORF2	22.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	2.30	KY806003-ORF2	EU755373-ORF2	23799.00	5953.00	NA	NA	NA	NA	24.08	87404.00	1.00	KY806003-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	2.30	KY806003-ORF2	EU755373-ORF2	23799.00	5953.00	NA	NA	NA	NA	24.08	87404.00	2.00	KY806003-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	2.30	KY806003-ORF2	EU755373-ORF2	23799.00	5953.00	NA	NA	NA	NA	34.07	86808.00	1.00	EU755373-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	2.30	KY806003-ORF2	EU755373-ORF2	23799.00	5953.00	NA	NA	NA	NA	34.07	86808.00	2.00	NA	NA	NA	0.00	0.00	0.00	0.00	FALSE
longshotConsensus	2.30	KY806003-ORF2	EU755373-ORF2	23799.00	5953.00	NA	NA	NA	NA	12.03	100508.00	1.00	KY806003-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.30	KY806003-ORF2	EU755373-ORF2	23799.00	5953.00	NA	NA	NA	NA	83.62	106076.00	1.00	KY806003-ORF2	25.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.30	KY806003-ORF2	EU755373-ORF2	23799.00	5953.00	NA	NA	NA	NA	83.62	106076.00	2.00	KY806003-ORF2	28.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	1.40	KY806003-ORF2	FJ644562-ORF2	22536.00	5859.00	NA	NA	NA	NA	21.57	88964.00	1.00	KY806003-ORF2	3.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	1.40	KY806003-ORF2	FJ644562-ORF2	22536.00	5859.00	NA	NA	NA	NA	21.57	88964.00	2.00	KY806003-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	1.40	KY806003-ORF2	FJ644562-ORF2	22536.00	5859.00	NA	NA	NA	NA	23.63	90332.00	1.00	FJ644562-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	1.40	KY806003-ORF2	FJ644562-ORF2	22536.00	5859.00	NA	NA	NA	NA	23.63	90332.00	2.00	FJ644562-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	1.40	KY806003-ORF2	FJ644562-ORF2	22536.00	5859.00	NA	NA	NA	NA	29.95	86052.00	1.00	KY806003-ORF2	5.00	2.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	1.40	KY806003-ORF2	FJ644562-ORF2	22536.00	5859.00	NA	NA	NA	NA	29.95	86052.00	2.00	KY806003-ORF2	1.00	2.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	1.40	KY806003-ORF2	FJ644562-ORF2	22536.00	5859.00	NA	NA	NA	NA	78.75	101668.00	1.00	KY806003-ORF2	24.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	1.40	KY806003-ORF2	FJ644562-ORF2	22536.00	5859.00	NA	NA	NA	NA	78.75	101668.00	2.00	KY806003-ORF2	24.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	2.30	KY806003-ORF2	KC514972-ORF2	22966.00	5765.00	NA	NA	NA	NA	31.17	89736.00	1.00	KY806003-ORF2	7.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	2.30	KY806003-ORF2	KC514972-ORF2	22966.00	5765.00	NA	NA	NA	NA	31.17	89736.00	2.00	KY806003-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	2.30	KY806003-ORF2	KC514972-ORF2	22966.00	5765.00	NA	NA	NA	NA	43.70	92608.00	1.00	KC514972-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	2.30	KY806003-ORF2	KC514972-ORF2	22966.00	5765.00	NA	NA	NA	NA	43.70	92608.00	2.00	KC514972-ORF2	7.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	2.30	KY806003-ORF2	KC514972-ORF2	22966.00	5765.00	NA	NA	NA	NA	34.64	90272.00	1.00	KY806003-ORF2	5.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	2.30	KY806003-ORF2	KC514972-ORF2	22966.00	5765.00	NA	NA	NA	NA	34.64	90272.00	2.00	KY806003-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.30	KY806003-ORF2	KC514972-ORF2	22966.00	5765.00	NA	NA	NA	NA	80.75	109180.00	1.00	KC514972-ORF2	19.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.30	KY806003-ORF2	KC514972-ORF2	22966.00	5765.00	NA	NA	NA	NA	80.75	109180.00	2.00	KY806003-ORF2	23.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMajorRef	2.10	KY806003-ORF2	KC620537-ORF2	22829.00	5784.00	NA	NA	NA	NA	22.50	89992.00	1.00	KY806003-ORF2	5.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	2.10	KY806003-ORF2	KC620537-ORF2	22829.00	5784.00	NA	NA	NA	NA	22.50	89992.00	2.00	KY806003-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	2.10	KY806003-ORF2	KC620537-ORF2	22829.00	5784.00	NA	NA	NA	NA	29.37	88644.00	1.00	KC620537-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	2.10	KY806003-ORF2	KC620537-ORF2	22829.00	5784.00	NA	NA	NA	NA	29.37	88644.00	2.00	KY806003-ORF2	7.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotConsensus	2.10	KY806003-ORF2	KC620537-ORF2	22829.00	5784.00	NA	NA	NA	NA	27.22	90564.00	1.00	KY806003-ORF2	7.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	2.10	KY806003-ORF2	KC620537-ORF2	22829.00	5784.00	NA	NA	NA	NA	27.22	90564.00	2.00	KY806003-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.10	KY806003-ORF2	KC620537-ORF2	22829.00	5784.00	NA	NA	NA	NA	83.44	105640.00	1.00	KY806003-ORF2	22.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.10	KY806003-ORF2	KC620537-ORF2	22829.00	5784.00	NA	NA	NA	NA	83.44	105640.00	2.00	KY806003-ORF2	22.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	2.00	KY806003-ORF2	KP081538-ORF2	22885.00	5795.00	NA	NA	NA	NA	22.95	86096.00	1.00	KY806003-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	2.00	KY806003-ORF2	KP081538-ORF2	22885.00	5795.00	NA	NA	NA	NA	22.95	86096.00	2.00	KY806003-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	2.00	KY806003-ORF2	KP081538-ORF2	22885.00	5795.00	NA	NA	NA	NA	26.51	87844.00	1.00	KP081538-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	2.00	KY806003-ORF2	KP081538-ORF2	22885.00	5795.00	NA	NA	NA	NA	26.51	87844.00	2.00	KP081538-ORF2	7.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	2.00	KY806003-ORF2	KP081538-ORF2	22885.00	5795.00	NA	NA	NA	NA	7.06	92732.00	1.00	KY806003-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.00	KY806003-ORF2	KP081538-ORF2	22885.00	5795.00	NA	NA	NA	NA	95.42	105268.00	1.00	KY806003-ORF2	22.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.00	KY806003-ORF2	KP081538-ORF2	22885.00	5795.00	NA	NA	NA	NA	95.42	105268.00	2.00	KP081538-ORF2	25.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMajorRef	3.10	KY806032-ORF2	KC620537-ORF2	23393.00	5811.00	NA	NA	NA	NA	27.18	86016.00	1.00	KY806032-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMajorRef	3.10	KY806032-ORF2	KC620537-ORF2	23393.00	5811.00	NA	NA	NA	NA	27.18	86016.00	2.00	KY806032-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	3.10	KY806032-ORF2	KC620537-ORF2	23393.00	5811.00	NA	NA	NA	NA	39.45	88024.00	1.00	KC620537-ORF2	8.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotMinorRef	3.10	KY806032-ORF2	KC620537-ORF2	23393.00	5811.00	NA	NA	NA	NA	39.45	88024.00	2.00	KC620537-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotConsensus	3.10	KY806032-ORF2	KC620537-ORF2	23393.00	5811.00	NA	NA	NA	NA	27.05	88684.00	1.00	KY806032-ORF2	4.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	3.10	KY806032-ORF2	KC620537-ORF2	23393.00	5811.00	NA	NA	NA	NA	27.05	88684.00	2.00	KY806032-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	3.10	KY806032-ORF2	KC620537-ORF2	23393.00	5811.00	NA	NA	NA	NA	103.97	113472.00	1.00	KY806032-ORF2	28.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	3.10	KY806032-ORF2	KC620537-ORF2	23393.00	5811.00	NA	NA	NA	NA	103.97	113472.00	2.00	KC620537-ORF2	23.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMajorRef	2.80	KY810321-ORF2	HQ202951-ORF2	22754.00	5804.00	NA	NA	NA	NA	22.71	84788.00	1.00	KY810321-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	2.80	KY810321-ORF2	HQ202951-ORF2	22754.00	5804.00	NA	NA	NA	NA	43.43	89304.00	1.00	HQ202951-ORF2	0.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotMinorRef	2.80	KY810321-ORF2	HQ202951-ORF2	22754.00	5804.00	NA	NA	NA	NA	43.43	89304.00	2.00	HQ202951-ORF2	7.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotConsensus	2.80	KY810321-ORF2	HQ202951-ORF2	22754.00	5804.00	NA	NA	NA	NA	32.12	90444.00	1.00	KY810321-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotConsensus	2.80	KY810321-ORF2	HQ202951-ORF2	22754.00	5804.00	NA	NA	NA	NA	32.12	90444.00	2.00	KY810321-ORF2	1.00	0.00	0.00	0.00	0.00	0.00	TRUE
longshotDistRef	2.80	KY810321-ORF2	HQ202951-ORF2	22754.00	5804.00	NA	NA	NA	NA	128.05	118060.00	1.00	KY810321-ORF2	37.00	0.00	0.00	0.00	0.00	0.00	FALSE
longshotDistRef	2.80	KY810321-ORF2	HQ202951-ORF2	22754.00	5804.00	NA	NA	NA	NA	128.05	118060.00	2.00	KY810321-ORF2	37.00	0.00	0.00	0.00	0.00	0.00	TRUE
